CustomerId,recency,frequency,total_amount,cluster,is_high_risk
CustomerId_4358,61,6,480.0,0,1
CustomerId_436,1,19,70000.0,1,0
CustomerId_4360,5,5,20000.0,1,0
CustomerId_4361,84,1,50000.0,0,1
CustomerId_4362,37,1,2000.0,0,1
CustomerId_4363,19,22,84790.0,1,0
CustomerId_4364,40,53,80550.0,0,1
CustomerId_4365,12,6,20000.0,1,0
CustomerId_4367,1,3,1500.0,1,0
CustomerId_4368,49,7,19000.0,0,1
CustomerId_4369,5,1,2000.0,1,0
CustomerId_437,43,5,22615.0,0,1
CustomerId_4370,17,18,22046.0,1,0
CustomerId_4371,1,294,2771040.0,1,0
CustomerId_4373,3,2,73000.0,1,0
CustomerId_4374,12,9,40000.0,1,0
CustomerId_4376,53,5,24000.0,0,1
CustomerId_4377,27,1,10000.0,1,0
CustomerId_4378,58,3,7500.0,0,1
CustomerId_4379,1,6,2400.0,1,0
CustomerId_4380,13,24,93546.0,1,0
CustomerId_4381,12,5,19000.0,1,0
CustomerId_4382,74,1,500.0,0,1
CustomerId_4383,2,37,78300.0,1,0
CustomerId_4384,1,119,132366.0,1,0
CustomerId_4386,86,3,1500.0,0,1
CustomerId_4387,33,6,20000.0,1,0
CustomerId_4388,5,7,40000.0,1,0
CustomerId_4389,5,6,30000.0,1,0
CustomerId_4390,10,19,33997.0,1,0
CustomerId_4391,84,19,5888000.0,0,1
CustomerId_4392,6,39,181000.0,1,0
CustomerId_4393,5,21,8840.0,1,0
CustomerId_4394,39,1,20000.0,0,1
CustomerId_4395,7,31,69465.0,1,0
CustomerId_4396,7,32,93940.0,1,0
CustomerId_4398,6,4,1950.0,1,0
CustomerId_4399,4,9,29810.0,1,0
CustomerId_440,68,1,500.0,0,1
CustomerId_4401,7,30,67000.0,1,0
CustomerId_4402,42,1,500.0,0,1
CustomerId_4403,1,8,2990.0,1,0
CustomerId_4406,1,119,109921.75,1,0
CustomerId_4408,31,28,39048.0,1,0
CustomerId_4409,46,1,2000.0,0,1
CustomerId_4412,37,2,0.0,0,1
CustomerId_4413,45,11,27780.0,0,1
CustomerId_4414,10,43,279391.0,1,0
CustomerId_4415,89,1,2000.0,0,1
CustomerId_4416,3,40,55596.0,1,0
CustomerId_4417,71,91,78165.0,0,1
CustomerId_4418,61,2,4000.0,0,1
CustomerId_442,4,33,70350.0,1,0
CustomerId_4420,1,19,110175.0,1,0
CustomerId_4421,6,90,164610.0,1,0
CustomerId_4422,40,1,10000.0,0,1
CustomerId_4423,29,1,1000.0,1,0
CustomerId_4424,2,22,97520.0,1,0
CustomerId_4425,47,5,19200.0,0,1
CustomerId_4426,1,34,42002.0,1,0
CustomerId_4427,55,12,12070.0,0,1
CustomerId_4428,12,15,20062.0,1,0
CustomerId_4429,9,26,23225.0,1,0
CustomerId_443,86,5,76356.0,0,1
CustomerId_4430,2,17,27940.0,1,0
CustomerId_4431,1,118,156007.0,1,0
CustomerId_4433,5,5,20000.0,1,0
CustomerId_4434,56,10,4850.0,0,1
CustomerId_4435,15,8,3960.0,1,0
CustomerId_4436,46,1,2000.0,0,1
CustomerId_4437,2,56,209800.0,1,0
CustomerId_4438,3,146,1248915.0,1,0
CustomerId_444,5,49,76575.0,1,0
CustomerId_4440,82,4,1960.0,0,1
CustomerId_4442,1,29,25050.0,1,0
CustomerId_4443,2,57,200000.0,1,0
CustomerId_4444,81,1,500.0,0,1
CustomerId_4445,35,7,13000.0,1,0
CustomerId_4446,89,2,1000.0,0,1
CustomerId_4447,9,1,2000.0,1,0
CustomerId_4449,89,13,38800.0,0,1
CustomerId_4450,1,5,3950.0,1,0
CustomerId_4451,47,6,5700.0,0,1
CustomerId_4453,71,54,29294460.0,0,1
CustomerId_4454,4,36,4142960.0,1,0
CustomerId_4455,30,10,2410.0,1,0
CustomerId_4456,8,33,204840.0,1,0
CustomerId_4457,37,1,500.0,0,1
CustomerId_4458,6,5,20000.0,1,0
CustomerId_4459,61,1,1000.0,0,1
CustomerId_446,12,26,120000.0,1,0
CustomerId_4461,36,2,6500.0,1,0
CustomerId_4462,34,2,80000.0,1,0
CustomerId_4465,53,1,1000.0,0,1
CustomerId_4466,45,11,120196.0,0,1
CustomerId_4468,84,1,1000.0,0,1
CustomerId_4469,1,19,50000.0,1,0
CustomerId_447,55,4,9000.0,0,1
CustomerId_4471,20,28,34600.0,1,0
CustomerId_4472,1,59,61100.0,1,0
CustomerId_4473,3,80,273551.4,1,0
CustomerId_4476,37,11,1452000.0,1,0
CustomerId_4477,29,1,700.0,1,0
CustomerId_448,61,156,261162.0,0,1
CustomerId_4481,82,1,10000.0,0,1
CustomerId_4482,38,4,2950.0,0,1
CustomerId_4483,59,3,3750.0,0,1
CustomerId_4484,1,13,50000.0,1,0
CustomerId_4485,25,10,1338080.0,1,0
CustomerId_4486,19,103,474000.0,1,0
CustomerId_4487,20,9,40000.0,1,0
CustomerId_4488,5,6,20000.0,1,0
CustomerId_4489,78,1,1000.0,0,1
CustomerId_449,2,16,60000.0,1,0
CustomerId_4490,11,14,18800.0,1,0
CustomerId_4492,5,10,40000.0,1,0
CustomerId_4493,43,1,1000.0,0,1
CustomerId_4494,51,1,10000.0,0,1
CustomerId_4495,5,2,950.0,1,0
CustomerId_4497,75,1,10000.0,0,1
CustomerId_4498,19,1,1000.0,1,0
CustomerId_4499,6,6,40000.0,1,0
CustomerId_450,91,3,2450.0,0,1
CustomerId_4500,26,4,19000.0,1,0
CustomerId_4501,4,17,16850.0,1,0
CustomerId_4502,75,133,153611.5,0,1
CustomerId_4504,56,11,11440.0,0,1
CustomerId_4505,2,47,66089.0,1,0
CustomerId_4507,67,1,1000.0,0,1
CustomerId_4510,1,32,275950.0,1,0
CustomerId_4512,21,11,8920.0,1,0
CustomerId_4513,24,1,1000.0,1,0
CustomerId_4517,41,7,4500.0,0,1
CustomerId_4518,33,166,261280.5,1,0
CustomerId_4519,60,2,3000.0,0,1
CustomerId_452,83,1,1000.0,0,1
CustomerId_4520,16,3,3900.0,1,0
CustomerId_4524,33,5,20000.0,1,0
CustomerId_4525,2,89,281620.0,1,0
CustomerId_4526,18,95,77277.95,1,0
CustomerId_4527,12,10,50000.0,1,0
CustomerId_4528,26,5,2980.0,1,0
CustomerId_453,6,26,210000.0,1,0
CustomerId_4531,42,1,1000.0,0,1
CustomerId_4532,85,1,500.0,0,1
CustomerId_4533,12,5,20000.0,1,0
CustomerId_4534,54,1,2000.0,0,1
CustomerId_4537,77,2,2000.0,0,1
CustomerId_4538,55,5,34550.0,0,1
CustomerId_4539,12,10,40000.0,1,0
CustomerId_4540,9,50,108698.0,1,0
CustomerId_4541,12,10,70000.0,1,0
CustomerId_4542,2,18,55226.0,1,0
CustomerId_4543,20,23,100000.0,1,0
CustomerId_4544,59,8,37980.0,0,1
CustomerId_4545,19,4,2000.0,1,0
CustomerId_4546,78,4,13504.0,0,1
CustomerId_4547,6,7,20000.0,1,0
CustomerId_4548,1,27,17425.0,1,0
CustomerId_4549,18,39,5549.0,1,0
CustomerId_455,11,1,5000.0,1,0
CustomerId_4550,34,35,270033.0,1,0
CustomerId_4552,89,6,-14500.0,0,1
CustomerId_4553,54,1,500.0,0,1
CustomerId_4554,78,72,97055.0,0,1
CustomerId_4555,3,67,310000.0,1,0
CustomerId_4557,5,5,20000.0,1,0
CustomerId_456,5,39,132000.0,1,0
CustomerId_4560,13,5,20000.0,1,0
CustomerId_4561,1,61,253126.0,1,0
CustomerId_4562,1,163,63680.0,1,0
CustomerId_4565,6,167,407150.5,1,0
CustomerId_4567,61,37,220000.0,0,1
CustomerId_4568,2,59,37362.0,1,0
CustomerId_4569,5,76,208343.25,1,0
CustomerId_457,20,32,138748.5,1,0
CustomerId_4572,53,1,1000.0,0,1
CustomerId_4573,66,6,79985.0,0,1
CustomerId_4576,39,3,0.0,0,1
CustomerId_4577,10,118,279016.5,1,0
CustomerId_4578,1,68,256006.0,1,0
CustomerId_4579,25,12,15980.0,1,0
CustomerId_4581,57,9,4915.0,0,1
CustomerId_4583,13,24,19410.0,1,0
CustomerId_4584,78,19,41390.0,0,1
CustomerId_4585,1,363,699038.0,1,0
CustomerId_4587,2,38,19800.0,1,0
CustomerId_4588,26,4,1980.0,1,0
CustomerId_4589,12,10,50000.0,1,0
CustomerId_4590,11,11,65950.0,1,0
CustomerId_4591,54,14,50465.0,0,1
CustomerId_4592,90,3,204000.0,0,1
CustomerId_4593,67,1,5000.0,0,1
CustomerId_4595,62,1,500.0,0,1
CustomerId_4596,20,1,15000.0,1,0
CustomerId_4598,60,6,5760.0,0,1
CustomerId_46,35,3,70000.0,1,0
CustomerId_4600,5,22,85000.0,1,0
CustomerId_4601,16,2,40000.0,1,0
CustomerId_4602,2,75,352559.0,1,0
CustomerId_4603,39,1,5000.0,0,1
CustomerId_4604,14,14,9400.0,1,0
CustomerId_4605,32,16,93335.0,1,0
CustomerId_4608,90,2,475.0,0,1
CustomerId_4609,42,11,7910.0,0,1
CustomerId_4610,61,13,964000.0,0,1
CustomerId_4611,69,3,200.0,0,1
CustomerId_4612,52,1,10000.0,0,1
CustomerId_4613,43,41,178560.0,0,1
CustomerId_4615,15,22,20985.0,1,0
CustomerId_4616,12,14,29800.0,1,0
CustomerId_4617,33,7,40000.0,1,0
CustomerId_4619,5,6,30000.0,1,0
CustomerId_462,15,20,41100.0,1,0
CustomerId_4620,15,4,18500.0,1,0
CustomerId_4622,67,4,745.0,0,1
CustomerId_4623,45,3,960.0,0,1
CustomerId_4624,3,64,66803.0,1,0
CustomerId_4625,5,1,500.0,1,0
CustomerId_4626,5,30,80710.0,1,0
CustomerId_4627,6,35,200000.0,1,0
CustomerId_4629,2,12,14995.0,1,0
CustomerId_4630,83,1,500.0,0,1
CustomerId_4632,42,1,1000.0,0,1
CustomerId_4633,5,13,25360.0,1,0
CustomerId_4634,12,23,34550.0,1,0
CustomerId_4636,5,123,262515.29,1,0
CustomerId_4637,5,22,100000.0,1,0
CustomerId_4639,70,9,201268.0,0,1
CustomerId_4640,90,5,20000.0,0,1
CustomerId_4641,21,5,9780.0,1,0
CustomerId_4642,29,2,490.0,1,0
CustomerId_4645,13,7,-4540.0,1,0
CustomerId_4647,22,3,425.0,1,0
CustomerId_4648,89,1,1000.0,0,1
CustomerId_4649,49,2,1000.0,0,1
CustomerId_4650,45,1,2000.0,0,1
CustomerId_4651,1,16,43927.0,1,0
CustomerId_4652,61,1,1000.0,0,1
CustomerId_4653,27,6,7990.0,1,0
CustomerId_4654,1,6,13860.0,1,0
CustomerId_4655,9,22,80000.0,1,0
CustomerId_4657,25,24,65135.5,1,0
CustomerId_4658,86,3,2004.0,0,1
CustomerId_4659,6,13,13920.0,1,0
CustomerId_466,34,1,10000.0,1,0
CustomerId_4660,4,9,6285.0,1,0
CustomerId_4663,22,28,130888.0,1,0
CustomerId_4664,4,11,10090.0,1,0
CustomerId_4665,75,7,31500.0,0,1
CustomerId_4666,7,43,27110.0,1,0
CustomerId_4667,24,10,18810.0,1,0
CustomerId_4669,27,4,5000.0,1,0
CustomerId_467,87,1,5000.0,0,1
CustomerId_4670,64,6,152000.0,0,1
CustomerId_4671,10,7,81978.0,1,0
CustomerId_4672,2,22,785000.0,1,0
CustomerId_4673,67,4,2000.0,0,1
CustomerId_4674,54,3,-510.0,0,1
CustomerId_4677,41,1,1000.0,0,1
CustomerId_4678,86,2,1500.0,0,1
CustomerId_468,12,7,126727.0,1,0
CustomerId_4680,51,18,76546.0,0,1
CustomerId_4682,29,6,6800.0,1,0
CustomerId_4683,82,2,1000.0,0,1
CustomerId_4684,71,3,-20.0,0,1
CustomerId_4685,2,3,960.0,1,0
CustomerId_4686,54,17,60000.0,0,1
CustomerId_4687,29,2,2000.0,1,0
CustomerId_4688,85,5,8500.0,0,1
CustomerId_4689,2,32,17980.0,1,0
CustomerId_4691,77,3,3000.0,0,1
CustomerId_4693,12,3,4000.0,1,0
CustomerId_4694,34,10,4490.0,1,0
CustomerId_4697,1,39,84075.0,1,0
CustomerId_4698,79,5,8100.0,0,1
CustomerId_470,12,19,128500.0,1,0
CustomerId_4701,15,12,25950.0,1,0
CustomerId_4702,12,9,40000.0,1,0
CustomerId_4703,86,31,234420.0,0,1
CustomerId_4704,2,32,8910.46,1,0
CustomerId_4706,66,1,130000.0,0,1
CustomerId_4708,1,51,165258.0,1,0
CustomerId_4709,47,6,19000.0,0,1
CustomerId_471,1,88,106053.0,1,0
CustomerId_4710,1,30,118800.0,1,0
CustomerId_4711,1,293,2125422.0,1,0
CustomerId_4712,1,17,49600.0,1,0
CustomerId_4713,3,21,47300.0,1,0
CustomerId_4714,57,1,1000.0,0,1
CustomerId_4715,47,5,19000.0,0,1
CustomerId_4716,5,1,10000.0,1,0
CustomerId_4717,8,1,10000.0,1,0
CustomerId_4719,12,21,100000.0,1,0
CustomerId_4721,43,3,900.0,0,1
CustomerId_4722,37,62,77510.0,1,0
CustomerId_4725,5,23,100000.0,1,0
CustomerId_4727,33,4,14000.0,1,0
CustomerId_4728,2,49,168437.5,1,0
CustomerId_473,57,3,3000.0,0,1
CustomerId_4730,3,5,5530.0,1,0
CustomerId_4732,66,57,85740.0,0,1
CustomerId_4734,49,4,1950.0,0,1
CustomerId_4737,16,8,31500.0,1,0
CustomerId_4738,5,21,24100.0,1,0
CustomerId_474,44,12,21500.0,0,1
CustomerId_4740,49,7,3460.0,0,1
CustomerId_4741,6,30,150000.0,1,0
CustomerId_4742,45,7,10700.0,0,1
CustomerId_4744,65,2,1500.0,0,1
CustomerId_4746,75,8,34000.0,0,1
CustomerId_4748,2,123,72495.0,1,0
CustomerId_4749,36,7,5500.0,1,0
CustomerId_4750,56,1,10000.0,0,1
CustomerId_4753,6,44,16525.0,1,0
CustomerId_4754,51,3,-430.0,0,1
CustomerId_4755,50,1,5000.0,0,1
CustomerId_4756,77,2,10000.0,0,1
CustomerId_4757,3,16,11770.0,1,0
CustomerId_4759,2,47,18795.0,1,0
CustomerId_476,12,5,20000.0,1,0
CustomerId_4763,63,1,5000.0,0,1
CustomerId_4766,20,10,18475.0,1,0
CustomerId_4768,44,33,24990.0,0,1
CustomerId_4769,68,1,130000.0,0,1
CustomerId_4770,68,6,19000.0,0,1
CustomerId_4772,83,1,500.0,0,1
CustomerId_4773,54,4,16000.0,0,1
CustomerId_4774,6,78,510000.0,1,0
CustomerId_4775,2,88,188110.0,1,0
CustomerId_4776,85,4,1440.0,0,1
CustomerId_4777,38,10,8000.0,0,1
CustomerId_4779,26,5,20000.0,1,0
CustomerId_478,47,5,19200.0,0,1
CustomerId_4781,56,18,-7776.0,0,1
CustomerId_4782,1,73,88810.0,1,0
CustomerId_4784,6,1,1000.0,1,0
CustomerId_4785,1,122,135025.0,1,0
CustomerId_4786,29,1,500.0,1,0
CustomerId_4787,15,7,7425.0,1,0
CustomerId_4788,54,6,19000.0,0,1
CustomerId_4789,83,1,500.0,0,1
CustomerId_4790,38,1,10000.0,0,1
CustomerId_4791,6,49,51340.0,1,0
CustomerId_4792,75,1,10000.0,0,1
CustomerId_4794,46,40,38435.0,0,1
CustomerId_4796,63,4,1490.0,0,1
CustomerId_4799,15,6,2980.0,1,0
CustomerId_480,1,13,60000.0,1,0
CustomerId_4801,3,249,204970.0,1,0
CustomerId_4803,55,8,21000.0,0,1
CustomerId_4805,12,17,80000.0,1,0
CustomerId_4806,15,24,68912.5,1,0
CustomerId_4808,60,3,74000.0,0,1
CustomerId_4809,3,40,153484.0,1,0
CustomerId_4812,4,62,324446.0,1,0
CustomerId_4813,1,122,190426.0,1,0
CustomerId_4814,20,81,173664.0,1,0
CustomerId_4815,54,7,39000.0,0,1
CustomerId_4816,21,19,12160.0,1,0
CustomerId_4817,2,186,404694.0,1,0
CustomerId_4818,51,16,111152.0,0,1
CustomerId_482,12,1,10000.0,1,0
CustomerId_4822,4,16,7480.0,1,0
CustomerId_4823,88,2,2500.0,0,1
CustomerId_4824,12,92,553000.0,1,0
CustomerId_4825,16,1,1000.0,1,0
CustomerId_4826,12,1,10000.0,1,0
CustomerId_4827,6,100,105250.0,1,0
CustomerId_4828,20,11,10550.0,1,0
CustomerId_483,2,84,93160.0,1,0
CustomerId_4830,16,1,2000.0,1,0
CustomerId_4831,55,1,1000.0,0,1
CustomerId_4832,5,21,81000.0,1,0
CustomerId_4833,5,47,201511.3,1,0
CustomerId_4834,5,77,295554.0,1,0
CustomerId_4835,62,10,39000.0,0,1
CustomerId_4836,83,1,2000.0,0,1
CustomerId_4837,12,12,40000.0,1,0
CustomerId_4838,30,1,2000.0,1,0
CustomerId_4839,14,17,10939.0,1,0
CustomerId_4840,1,434,925566.2,1,0
CustomerId_4841,6,137,183992.0,1,0
CustomerId_4843,7,38,42729.0,1,0
CustomerId_4845,39,2,1200.0,0,1
CustomerId_4846,5,184,737132.0,1,0
CustomerId_4847,13,26,100000.0,1,0
CustomerId_4848,63,6,34960.0,0,1
CustomerId_485,43,23,14340.0,0,1
CustomerId_4851,55,6,-8920.0,0,1
CustomerId_4854,35,13,50000.0,1,0
CustomerId_4855,84,4,1425.0,0,1
CustomerId_4856,64,9,4945.0,0,1
CustomerId_4857,13,6,20000.0,1,0
CustomerId_4858,36,71,195144.0,1,0
CustomerId_4859,67,1,200000.0,0,1
CustomerId_4861,1,75,76735.0,1,0
CustomerId_4863,33,3,-510.0,1,0
CustomerId_4864,37,30,100600.0,1,0
CustomerId_4865,83,3,3000.0,0,1
CustomerId_4866,19,4,10000.0,1,0
CustomerId_4867,5,48,133930.0,1,0
CustomerId_4868,36,1,1000.0,1,0
CustomerId_487,31,1,5000.0,1,0
CustomerId_4870,8,17,12873.0,1,0
CustomerId_4872,89,7,20000.0,0,1
CustomerId_4873,4,194,875234.0,1,0
CustomerId_4875,61,2,10000.0,0,1
CustomerId_4876,12,1,5000.0,1,0
CustomerId_4877,5,15,91255.0,1,0
CustomerId_4878,49,205,50804960.0,1,0
CustomerId_4879,14,8,1955.0,1,0
CustomerId_488,1,11,66552.0,1,0
CustomerId_4880,62,6,19000.0,0,1
CustomerId_4882,2,108,161659.0,1,0
CustomerId_4884,62,1,500.0,0,1
CustomerId_4887,57,5,182500.0,0,1
CustomerId_4888,5,136,1140060.0,1,0
CustomerId_4889,16,10,493113.0,1,0
CustomerId_489,82,1,50000.0,0,1
CustomerId_4891,1,22,52850.0,1,0
CustomerId_4892,13,23,126820.0,1,0
CustomerId_4893,28,1,2000.0,1,0
CustomerId_4894,67,3,1980.0,0,1
CustomerId_4895,52,23,20625.0,0,1
CustomerId_4896,2,34,146800.0,1,0
CustomerId_4898,26,19,131120.0,1,0
CustomerId_4900,42,10,8810.0,0,1
CustomerId_4901,13,24,115000.0,1,0
CustomerId_4902,29,3,14750.0,1,0
CustomerId_4903,54,4,2960.0,0,1
CustomerId_4904,84,8,3860.0,0,1
CustomerId_4906,88,1,500.0,0,1
CustomerId_4908,7,98,108445.5,1,0
CustomerId_491,31,3,-50.0,1,0
CustomerId_4911,29,2,490.0,1,0
CustomerId_4912,29,61,674666.0,1,0
CustomerId_4913,57,1,10000.0,0,1
CustomerId_4915,26,3,2950.0,1,0
CustomerId_4917,1,11,29200.0,1,0
CustomerId_492,6,39,1281914.2,1,0
CustomerId_4920,5,86,451990.0,1,0
CustomerId_4921,63,2,15000.0,0,1
CustomerId_4922,49,1,2000.0,0,1
CustomerId_4923,64,10,20530.0,0,1
CustomerId_4924,11,9,3665.0,1,0
CustomerId_4925,34,5,5988800.0,1,0
CustomerId_4926,2,108,357066.0,1,0
CustomerId_4927,3,68,120112.0,1,0
CustomerId_4928,4,75,78400.0,1,0
CustomerId_4929,20,10,40000.0,1,0
CustomerId_493,30,7,30650.0,1,0
CustomerId_4931,13,1,2500.0,1,0
CustomerId_4932,8,1,10000.0,1,0
CustomerId_4933,26,6,1910.0,1,0
CustomerId_4934,22,18,21840.0,1,0
CustomerId_4935,7,6,-13600.0,1,0
CustomerId_4936,3,35,70610.0,1,0
CustomerId_4938,14,19,26164.0,1,0
CustomerId_4939,51,17,140619.0,0,1
CustomerId_494,5,5,20000.0,1,0
CustomerId_4940,55,20,70000.0,0,1
CustomerId_4941,3,11,38990.0,1,0
CustomerId_4942,24,16,108750.0,1,0
CustomerId_4943,8,174,736410.0,1,0
CustomerId_4944,23,177,624988.0,1,0
CustomerId_4945,1,60,72930.55,1,0
CustomerId_4946,16,35,61455.0,1,0
CustomerId_4947,5,9,12360.0,1,0
CustomerId_4948,77,8,7500.0,0,1
CustomerId_4949,41,2,4000.0,0,1
CustomerId_495,33,1,1000.0,1,0
CustomerId_4951,35,1,2000.0,1,0
CustomerId_4953,81,2,1520.0,0,1
CustomerId_4954,5,68,81727.0,1,0
CustomerId_4955,34,2,2000.0,1,0
CustomerId_4956,6,4,2960.0,1,0
CustomerId_4957,53,1,1000.0,0,1
CustomerId_4958,1,15,9377.0,1,0
CustomerId_4959,3,20,21300.0,1,0
CustomerId_496,1,24,21130.0,1,0
CustomerId_4961,5,10,40000.0,1,0
CustomerId_4963,54,1,10000.0,0,1
CustomerId_4965,86,3,1950.0,0,1
CustomerId_4966,35,2,-500.0,1,0
CustomerId_4968,5,5,20000.0,1,0
CustomerId_4969,8,70,133356.0,1,0
CustomerId_497,89,4,3450.0,0,1
CustomerId_4970,86,6,8400.0,0,1
CustomerId_4971,3,57,395300.0,1,0
CustomerId_4972,59,1,80000.0,0,1
CustomerId_4973,16,2,1000.0,1,0
CustomerId_4976,47,5,19000.0,0,1
CustomerId_4977,70,1,1000.0,0,1
CustomerId_4978,1,61,223116.0,1,0
CustomerId_4979,12,7,7075.0,1,0
CustomerId_498,5,10,40000.0,1,0
CustomerId_4980,2,14,75286.0,1,0
CustomerId_4982,52,1,1000.0,0,1
CustomerId_4983,14,59,88025.5,1,0
CustomerId_4984,4,1,5000.0,1,0
CustomerId_4986,15,1,10000.0,1,0
CustomerId_4987,12,85,83260.5,1,0
CustomerId_4989,4,11,56600.0,1,0
CustomerId_4990,1,52,129440.0,1,0
CustomerId_4993,61,1,5000.0,0,1
CustomerId_4994,11,15,12000.0,1,0
CustomerId_4997,8,86,685507.0,1,0
CustomerId_4998,34,24,88365.0,1,0
CustomerId_4999,5,20,164687.0,1,0
CustomerId_5,84,1,-10000.0,0,1
CustomerId_500,65,8,12500.0,0,1
CustomerId_5000,63,5,45200.0,0,1
CustomerId_5001,17,7,7018.0,1,0
CustomerId_5002,54,6,19000.0,0,1
CustomerId_5003,4,1,1000.0,1,0
CustomerId_5004,9,1,12000.0,1,0
CustomerId_5006,1,23,70555.0,1,0
CustomerId_5007,3,19,97439.0,1,0
CustomerId_5008,11,7,3930.0,1,0
CustomerId_5009,13,9,40000.0,1,0
CustomerId_501,56,14,35000.0,0,1
CustomerId_5010,14,6,1400.0,1,0
CustomerId_5013,31,34,42112.0,1,0
CustomerId_5014,10,18,13960.0,1,0
CustomerId_5015,1,21,70000.0,1,0
CustomerId_5016,4,24,135750.0,1,0
CustomerId_5018,1,23,90000.0,1,0
CustomerId_5019,1,28,39970.0,1,0
CustomerId_502,29,1,2000.0,1,0
CustomerId_5021,44,16,20620.0,0,1
CustomerId_5022,8,24,63445.0,1,0
CustomerId_5024,69,6,2930.0,0,1
CustomerId_5026,1,15,60000.0,1,0
CustomerId_5027,16,33,82675.0,1,0
CustomerId_5028,85,2,475.0,0,1
CustomerId_5029,3,6,19660.0,1,0
CustomerId_503,68,8,29000.0,0,1
CustomerId_5030,41,1,5000.0,0,1
CustomerId_5031,10,24,34355.66,1,0
CustomerId_5032,7,6,398200.0,1,0
CustomerId_5033,8,12,5890.0,1,0
CustomerId_5034,77,1,2000.0,0,1
CustomerId_5035,25,2,285400.0,1,0
CustomerId_5036,5,5,20000.0,1,0
CustomerId_5037,36,3,0.0,1,0
CustomerId_5039,82,9,40000.0,0,1
CustomerId_504,53,1,1000.0,0,1
CustomerId_5040,2,36,262703.0,1,0
CustomerId_5041,69,20,160000.0,0,1
CustomerId_5042,24,4,1425.0,1,0
CustomerId_5043,18,1,5000.0,1,0
CustomerId_5044,12,13,80480.0,1,0
CustomerId_5045,40,1,500.0,0,1
CustomerId_5046,2,1,8000.0,1,0
CustomerId_5047,21,36,25250.0,1,0
CustomerId_5048,2,26,54500.1,1,0
CustomerId_5049,13,13,10225.0,1,0
CustomerId_505,84,1,500.0,0,1
CustomerId_5050,32,1,1000.0,1,0
CustomerId_5051,1,19,20820.0,1,0
CustomerId_5052,32,4,11000.0,1,0
CustomerId_5054,2,132,6848030.0,1,0
CustomerId_5056,13,17,100000.0,1,0
CustomerId_5057,6,88,115630.0,1,0
CustomerId_506,86,2,950.0,0,1
CustomerId_5060,44,3,-510.0,0,1
CustomerId_5061,2,1,5000.0,1,0
CustomerId_5065,1,39,562750.0,1,0
CustomerId_5066,72,1,-10000.0,0,1
CustomerId_5067,34,5,25200.0,1,0
CustomerId_5068,69,8,80000.0,0,1
CustomerId_5069,63,5,425.0,0,1
CustomerId_507,90,2,2100.0,0,1
CustomerId_5073,23,122,1265215.0,1,0
CustomerId_5074,48,29,29660.0,0,1
CustomerId_5076,12,5,19000.0,1,0
CustomerId_508,5,70,280209.0,1,0
CustomerId_5080,54,6,19000.0,0,1
CustomerId_5081,19,51,44695.5,1,0
CustomerId_5082,47,9,40000.0,0,1
CustomerId_5085,33,16,35887.0,1,0
CustomerId_5087,75,1,2000.0,0,1
CustomerId_5089,75,1,500.0,0,1
CustomerId_509,6,13,66000.0,1,0
CustomerId_5090,5,30,121000.0,1,0
CustomerId_5091,81,16,13500.0,0,1
CustomerId_5092,6,11,40000.0,1,0
CustomerId_5094,2,42,49435.0,1,0
CustomerId_5095,50,1,50000.0,0,1
CustomerId_5097,6,1,4000.0,1,0
CustomerId_5099,8,1,5000.0,1,0
CustomerId_5100,27,2,40000.0,1,0
CustomerId_5101,77,7,31940.0,0,1
CustomerId_5103,27,4,2950.0,1,0
CustomerId_5105,43,8,1135000.0,0,1
CustomerId_5106,33,2,100000.0,1,0
CustomerId_5107,10,18,11617.0,1,0
CustomerId_5108,5,27,96388.0,1,0
CustomerId_511,6,1,2000.0,1,0
CustomerId_5111,47,5,19000.0,0,1
CustomerId_5112,68,5,5000.0,0,1
CustomerId_5113,1,20,80000.0,1,0
CustomerId_5115,67,3,8000.0,0,1
CustomerId_5116,21,17,14920.0,1,0
CustomerId_5118,12,9,40000.0,1,0
CustomerId_5119,3,10,34460.0,1,0
CustomerId_5120,29,1,10000.0,1,0
CustomerId_5121,6,5,20000.0,1,0
CustomerId_5122,55,79,384000.0,0,1
CustomerId_5123,51,1,800000.0,0,1
CustomerId_5124,20,1,10000.0,1,0
CustomerId_5126,81,2,10000.0,0,1
CustomerId_5127,56,3,2045.0,0,1
CustomerId_5128,9,2,56000.0,1,0
CustomerId_5129,1,42,23205.0,1,0
CustomerId_513,83,12,14831.0,0,1
CustomerId_5130,63,1,1000.0,0,1
CustomerId_5131,38,1,5000.0,0,1
CustomerId_5132,42,1,500.0,0,1
CustomerId_5133,77,3,1450.0,0,1
CustomerId_5134,12,5,20000.0,1,0
CustomerId_5137,68,1,1000.0,0,1
CustomerId_5138,4,308,1849560.0,1,0
CustomerId_5139,42,1,1000.0,0,1
CustomerId_514,36,2,20000.0,1,0
CustomerId_5140,1,123,190025.0,1,0
CustomerId_5141,60,4,79000.0,0,1
CustomerId_5142,42,3,30000.0,0,1
CustomerId_5145,20,2,1000.0,1,0
CustomerId_5146,63,3,74000.0,0,1
CustomerId_5147,19,7,30000.0,1,0
CustomerId_5148,16,221,245205.0,1,0
CustomerId_5149,4,3,975.0,1,0
CustomerId_515,1,181,1154671.0,1,0
CustomerId_5150,5,12,50000.0,1,0
CustomerId_5152,32,10,204790.0,1,0
CustomerId_5154,44,1,10000.0,0,1
