CustomerId,transaction_count,total_amount,avg_amount,std_amount,min_amount,max_amount,total_value,fraud_count
CustomerId_1468,15,400864.0,26724.27,28193.69,-1000.0,70000.0,428024,0
CustomerId_1472,66,224496.0,3401.45,5290.54,-14000.0,10050.0,338476,0
CustomerId_1474,1,10000.0,10000.0,,10000.0,10000.0,10000,0
CustomerId_1475,8,16740.0,2092.5,3703.68,-220.0,11000.0,17260,0
CustomerId_1476,8,14000.0,1750.0,3414.36,-1000.0,10000.0,16100,0
CustomerId_1477,58,115075.4,1984.06,3275.5,-5000.0,10070.0,146183,0
CustomerId_1478,4,10000.0,2500.0,6757.71,-5000.0,10000.0,22000,0
CustomerId_1479,6,20000.0,3333.33,6161.71,-5000.0,10000.0,32000,0
CustomerId_1480,29,120000.0,4137.93,5931.0,-5000.0,10000.0,182000,0
CustomerId_1481,13,19000.0,1461.54,3555.87,-5000.0,10000.0,31000,0
CustomerId_1482,10,24000.0,2400.0,4135.21,-5000.0,10000.0,36000,0
CustomerId_1483,9,9930.0,1103.33,1637.01,-1000.0,3555.0,12180,0
CustomerId_1484,8,2970.0,371.25,746.22,-1000.0,1500.0,5030,0
CustomerId_1485,23,100000.0,4347.83,6055.49,-5000.0,10000.0,152000,0
CustomerId_1486,6,20000.0,3333.33,7814.52,-5000.0,11000.0,42000,0
CustomerId_1487,8,6500.0,812.5,530.33,500.0,2000.0,6500,0
CustomerId_1488,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_1489,6,90000.0,15000.0,7745.97,5000.0,20000.0,90000,0
CustomerId_1490,3,30000.0,10000.0,8660.25,5000.0,20000.0,30000,0
CustomerId_1492,3,3350.0,1116.67,1663.08,-150.0,3000.0,3650,0
CustomerId_1494,29,93375.0,3219.83,9233.86,-1000.0,50000.0,96625,0
CustomerId_1495,5,9950.0,1990.0,2837.34,-1000.0,5000.0,12050,0
CustomerId_1496,1,50000.0,50000.0,,50000.0,50000.0,50000,0
CustomerId_1498,4,3420.0,855.0,2185.73,-1000.0,4000.0,5580,0
CustomerId_1499,8,34000.0,4250.0,5092.01,-5000.0,10000.0,46000,0
CustomerId_15,1,-10000.0,-10000.0,,-10000.0,-10000.0,10000,0
CustomerId_1501,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_1502,1,5000.0,5000.0,,5000.0,5000.0,5000,0
CustomerId_1503,74,296471.0,4006.36,16625.54,-5000.0,101500.0,327089,0
CustomerId_1504,10,109450.0,10945.0,31340.71,-1000.0,100000.0,112550,0
CustomerId_1505,116,226410.0,1951.81,4020.88,-1000.0,20000.0,233990,0
CustomerId_1506,1,5000.0,5000.0,,5000.0,5000.0,5000,0
CustomerId_1507,2,950.0,475.0,742.46,-50.0,1000.0,1050,0
CustomerId_1508,21,80000.0,3809.52,5808.26,-5000.0,10000.0,122000,0
CustomerId_1509,17,60429.0,3554.65,6073.43,-5000.0,10000.0,101459,0
CustomerId_1510,93,216279.0,2325.58,4194.39,-644.0,20000.0,227302,0
CustomerId_1511,4,3950.0,987.5,2168.09,-1000.0,4000.0,6050,0
CustomerId_1512,32,133435.0,4169.84,4480.45,-1000.0,15000.0,137365,0
CustomerId_1513,6,19000.0,3166.67,7626.71,-5000.0,10000.0,41000,0
CustomerId_1514,9,4350.0,483.33,738.14,-1000.0,1400.0,6450,0
CustomerId_1515,70,143285.0,2046.93,2931.55,-5000.0,11000.0,159445,0
CustomerId_1516,7,20975.0,2996.43,5840.24,-5000.0,10500.0,33025,0
CustomerId_1517,11,25000.0,2272.73,3860.59,-5000.0,10000.0,35000,0
CustomerId_1518,4,9000.0,2250.0,6601.77,-5000.0,10000.0,21000,0
CustomerId_1520,20,97920.0,4896.0,6085.47,-5000.0,10000.0,140280,0
CustomerId_1521,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_1523,14,278854.0,19918.14,52557.29,-1000.0,200000.0,282470,0
CustomerId_1524,5,10000.0,2000.0,5567.76,-5000.0,10000.0,22000,0
CustomerId_1525,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_1526,1,500.0,500.0,,500.0,500.0,500,0
CustomerId_1528,5,11780.0,2356.0,4906.49,-1000.0,11000.0,14220,0
CustomerId_1529,28,27386.0,978.07,1352.66,-1000.0,5000.0,29814,0
CustomerId_1531,1,3000.0,3000.0,,3000.0,3000.0,3000,0
CustomerId_1532,20,592356.0,29617.8,65032.14,-5000.0,180000.0,628594,0
CustomerId_1533,90,145930.0,1621.44,5431.23,-1000.0,50000.0,152245,0
CustomerId_1535,7,60212748.0,8601821.14,3309916.12,1095860.0,9880000.0,60212748,6
CustomerId_1537,24,99171.0,4132.12,4594.31,-5000.0,10001.0,132100,0
CustomerId_1538,15,70000.0,4666.67,6125.67,-5000.0,10000.0,102000,0
CustomerId_1540,5,19000.0,3800.0,6685.81,-5000.0,10000.0,31000,0
CustomerId_1541,29,78400.0,2703.45,3718.05,-2000.0,15000.0,112400,0
CustomerId_1542,5,10000.0,2000.0,5667.89,-5000.0,10000.0,22000,0
CustomerId_1543,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_1545,70,242985.0,3471.21,12157.95,-1629.0,60000.0,253715,0
CustomerId_1546,50,320000.0,6400.0,8997.48,-5000.0,20000.0,481400,0
CustomerId_1547,52,104250.0,2004.81,2900.93,-1000.0,10000.0,110950,0
CustomerId_1550,14,60000.0,4285.71,6203.95,-5000.0,10000.0,92000,0
CustomerId_1554,26,31725.0,1220.19,1840.12,-1000.0,5000.0,35275,0
CustomerId_1557,25,120000.0,4800.0,6245.0,-5000.0,10000.0,182000,0
CustomerId_1561,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_1562,3,3750.0,1250.0,3269.17,-1000.0,5000.0,6250,0
CustomerId_1564,28,17530.0,626.07,3141.2,-5000.0,12000.0,56740,0
CustomerId_1565,17,59600.0,3505.88,5186.19,-300.0,15000.0,62400,0
CustomerId_1566,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_1567,3,1000500.0,333500.0,288386.46,500.0,500000.0,1000500,2
CustomerId_1568,15,22840.0,1522.67,2754.86,-1000.0,10000.0,25360,0
CustomerId_1569,1,5000.0,5000.0,,5000.0,5000.0,5000,0
CustomerId_1570,9,29000.0,3222.22,5124.15,-5000.0,10000.0,42000,0
CustomerId_1571,1,10000.0,10000.0,,10000.0,10000.0,10000,0
CustomerId_1572,13,60000.0,4615.38,6357.91,-5000.0,10000.0,92000,0
CustomerId_1573,6,19000.0,3166.67,7626.71,-5000.0,10000.0,41000,0
CustomerId_1576,91,246592.0,2709.8,9369.56,-5000.0,80000.0,298834,0
CustomerId_1577,3,5250.0,1750.0,2839.45,-250.0,5000.0,5750,0
CustomerId_1578,12,80000.0,6666.67,9374.37,-5000.0,20000.0,120000,0
CustomerId_1579,20,90000.0,4500.0,7667.43,-5000.0,15000.0,162000,0
CustomerId_1580,6,5932.0,988.67,944.2,-40.0,2000.0,6068,0
CustomerId_1581,13,25000.0,1923.08,3639.17,-5000.0,10000.0,37000,0
CustomerId_1583,9,7730.0,858.89,1150.28,-1000.0,1800.0,10270,0
CustomerId_1584,59,239214.0,4054.47,9510.75,-5000.0,50000.0,259586,0
CustomerId_1587,15,18955.0,1263.67,1646.65,-100.0,5000.0,19645,0
CustomerId_1588,33,123640.0,3746.67,14155.69,-5000.0,80000.0,146360,0
CustomerId_1591,9,35000.0,3888.89,6527.72,-5000.0,10000.0,57000,0
CustomerId_1593,13,50000.0,3846.15,8060.67,-5000.0,15000.0,102000,0
CustomerId_1594,89,374500.0,4207.87,5422.55,-5000.0,13000.0,497220,0
CustomerId_1595,4,-8050.0,-2012.5,5347.96,-10000.0,1000.0,12050,0
CustomerId_1597,1,50000.0,50000.0,,50000.0,50000.0,50000,0
CustomerId_1599,3,0.0,0.0,866.03,-1000.0,500.0,2000,0
CustomerId_1601,3,-430.0,-143.33,806.0,-1000.0,600.0,1630,0
CustomerId_1602,58,4231510.0,72957.07,367643.93,-1000.0,2000000.0,4234490,1
CustomerId_1604,30,65225.5,2174.18,4481.88,-1000.0,14000.0,69925,0
CustomerId_1605,1,1800.0,1800.0,,1800.0,1800.0,1800,0
CustomerId_1608,16,20050.0,1253.12,1696.29,-125.0,5000.0,20950,0
CustomerId_1609,5,975.0,195.0,760.02,-1000.0,1000.0,3025,0
CustomerId_1610,1,500.0,500.0,,500.0,500.0,500,0
CustomerId_1611,5,19000.0,3800.0,6685.81,-5000.0,10000.0,31000,0
CustomerId_1612,1,20000.0,20000.0,,20000.0,20000.0,20000,0
CustomerId_1613,18,80000.0,4444.44,6166.53,-5000.0,10000.0,122000,0
CustomerId_1614,5,1000.0,200.0,670.82,-1000.0,500.0,3000,0
CustomerId_1615,5,10000.0,2000.0,5744.56,-5000.0,10000.0,22000,0
CustomerId_1617,1,500.0,500.0,,500.0,500.0,500,0
CustomerId_1618,13,70000.0,5384.62,10935.71,-5000.0,31000.0,122000,0
CustomerId_1619,1,5000.0,5000.0,,5000.0,5000.0,5000,0
CustomerId_1620,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_1621,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_1622,126,327965.0,2602.9,5841.64,-5000.0,35000.0,527775,0
CustomerId_1623,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_1624,18,75000.0,4166.67,6731.31,-5000.0,10000.0,127150,0
CustomerId_1625,21,80000.0,3809.52,6981.4,-5000.0,10700.0,142800,0
CustomerId_1626,13,5875.0,451.92,602.12,-1000.0,1000.0,8125,0
CustomerId_1627,1,500.0,500.0,,500.0,500.0,500,0
CustomerId_1629,1,500.0,500.0,,500.0,500.0,500,0
CustomerId_1632,68,329100.0,4839.71,5940.98,-5000.0,11000.0,469700,0
CustomerId_1634,19,93900.0,4942.11,6281.31,-5000.0,10000.0,137130,0
CustomerId_1635,6,20000.0,3333.33,7814.52,-5000.0,11000.0,42000,0
CustomerId_1636,32,75658.0,2364.31,4648.06,-5000.0,14500.0,89342,0
CustomerId_1637,1,10000.0,10000.0,,10000.0,10000.0,10000,0
CustomerId_1638,3,-525.0,-175.0,761.17,-1000.0,500.0,1525,0
CustomerId_1639,14,17440.0,1245.71,1596.64,-1000.0,5000.0,19760,0
CustomerId_1640,8,3375.0,421.88,912.75,-1000.0,2000.0,5625,0
CustomerId_1641,6,19000.0,3166.67,7626.71,-5000.0,10000.0,41000,0
CustomerId_1642,10,28310.0,2831.0,4818.98,-1000.0,15000.0,31690,0
CustomerId_1643,5,19000.0,3800.0,6685.81,-5000.0,10000.0,31000,0
CustomerId_1645,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_1646,2,-500.0,-250.0,1060.66,-1000.0,500.0,1500,0
CustomerId_1647,19,16400.0,863.16,899.2,-1000.0,2500.0,19000,0
CustomerId_1649,3,-525.0,-175.0,761.17,-1000.0,500.0,1525,0
CustomerId_1651,2,20000.0,10000.0,0.0,10000.0,10000.0,20000,0
CustomerId_1652,1,5000.0,5000.0,,5000.0,5000.0,5000,0
CustomerId_1653,6,1660475.0,276745.83,677653.63,-1000.0,1660000.0,1662525,1
CustomerId_1655,9,40000.0,4444.44,6463.57,-5000.0,10000.0,62000,0
CustomerId_1656,90,1069170.0,11879.67,21448.27,-5000.0,100000.0,1308730,0
CustomerId_1657,3,6000.0,2000.0,0.0,2000.0,2000.0,6000,0
CustomerId_1658,43,103538.0,2407.86,4273.29,-5000.0,12000.0,128032,0
CustomerId_1659,3,165000.0,55000.0,91810.95,500.0,161000.0,165000,0
CustomerId_1660,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_1661,20,51691.0,2584.55,4472.81,-5000.0,11000.0,79466,0
CustomerId_1663,480,1693789.0,3528.73,7990.89,-5000.0,50000.0,1766446,0
CustomerId_1664,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_1666,1,50000.0,50000.0,,50000.0,50000.0,50000,0
CustomerId_1669,3,-525.0,-175.0,761.17,-1000.0,500.0,1525,0
CustomerId_1670,15,229685.0,15312.33,32311.92,-1629.0,120000.0,244085,0
CustomerId_1671,2,10000.0,5000.0,0.0,5000.0,5000.0,10000,0
CustomerId_1672,6,20250.0,3375.0,3767.46,-1000.0,10000.0,22250,0
CustomerId_1674,1,20000.0,20000.0,,20000.0,20000.0,20000,0
CustomerId_1676,32,164000.0,5125.0,6332.2,-5000.0,15000.0,236000,0
CustomerId_1679,4,9000.0,2250.0,6601.77,-5000.0,10000.0,21000,0
CustomerId_1680,11,743150.0,67559.09,147897.88,-5000.0,500000.0,764850,1
CustomerId_1681,13,50000.0,3846.15,8060.67,-5000.0,15000.0,102000,0
CustomerId_1683,12,99500.0,8291.67,12384.85,-5000.0,30000.0,125780,0
CustomerId_1684,13,61000.0,4692.31,5963.56,-5000.0,15000.0,83000,0
CustomerId_1686,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_1687,1,2000.0,2000.0,,2000.0,2000.0,2000,0
CustomerId_1688,16,110779.0,6923.69,7204.24,-1000.0,20000.0,124121,0
CustomerId_1690,21,2017630.0,96077.62,138962.67,-275.0,300000.0,2018370,0
CustomerId_1692,7,11950.0,1707.14,3721.61,-1000.0,10000.0,14050,0
CustomerId_1694,22,100000.0,4545.45,6162.31,-5000.0,10000.0,152000,0
CustomerId_1695,96,785327.0,8180.49,31408.92,-5000.0,250000.0,812278,0
CustomerId_1696,11,29090.0,2644.55,3370.09,-1000.0,11000.0,31510,0
CustomerId_1697,10,30000.0,3000.0,6429.1,-5000.0,10000.0,62000,0
CustomerId_1698,2,499000.0,249500.0,354260.5,-1000.0,500000.0,501000,1
CustomerId_1699,151,616150.0,4080.46,9238.59,-5000.0,66856.0,1102562,0
CustomerId_1701,25,70000.0,2800.0,6186.34,-5000.0,10000.0,140000,0
CustomerId_1702,14,12080.0,862.86,1139.05,-150.0,3000.0,12920,0
CustomerId_1703,3,-525.0,-175.0,761.17,-1000.0,500.0,1525,0
CustomerId_1705,3,-50.0,-16.67,1000.42,-1000.0,1000.0,2050,0
CustomerId_1707,7,11000.0,1571.43,2801.47,-1000.0,5000.0,16000,0
CustomerId_1708,6,20000.0,3333.33,6088.24,-5000.0,10000.0,32000,0
CustomerId_1709,524,851985.0,1625.93,3207.92,-5000.0,23000.0,998873,0
CustomerId_1710,5,2980.0,596.0,1142.84,-1000.0,2000.0,5020,0
CustomerId_1712,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_1713,47,42814.0,910.94,993.1,-1000.0,3300.0,45746,0
CustomerId_1714,7,29000.0,4142.86,7425.82,-5000.0,10000.0,51000,0
CustomerId_1716,1,80000.0,80000.0,,80000.0,80000.0,80000,0
CustomerId_1717,12,40000.0,3333.33,7202.69,-5000.0,11000.0,82000,0
CustomerId_1719,1,5000.0,5000.0,,5000.0,5000.0,5000,0
CustomerId_1720,6,19000.0,3166.67,7626.71,-5000.0,10000.0,41000,0
CustomerId_1721,6,19000.0,3166.67,7626.71,-5000.0,10000.0,41000,0
CustomerId_1722,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_1723,1,800.0,800.0,,800.0,800.0,800,0
CustomerId_1724,1,1000000.0,1000000.0,,1000000.0,1000000.0,1000000,0
CustomerId_1725,20,25950.0,1297.5,1665.53,-100.0,5000.0,27050,0
CustomerId_1726,6,6880.0,1146.67,2150.41,-1000.0,5000.0,9120,0
CustomerId_1728,3,4500.0,1500.0,3122.5,-1000.0,5000.0,6500,0
CustomerId_1729,8,40000.0,5000.0,6053.33,-5000.0,10000.0,52000,0
CustomerId_1730,63,166430.0,2641.75,7503.21,-1500.0,50000.0,174970,0
CustomerId_1731,23,348000.0,15130.43,41346.05,-5000.0,145000.0,361000,0
CustomerId_1732,18,161000.0,8944.44,26099.86,-5000.0,80000.0,211000,0
CustomerId_1733,38,180000.0,4736.84,6491.93,-5000.0,15000.0,282000,0
CustomerId_1735,3,-17000.0,-5666.67,7505.55,-10000.0,3000.0,23000,0
CustomerId_1736,2,475.0,237.5,371.23,-25.0,500.0,525,0
CustomerId_1738,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_1739,19,11391.0,599.53,428.45,-50.0,1000.0,11609,0
CustomerId_1741,3,13000.0,4333.33,4932.88,1000.0,10000.0,14200,0
CustomerId_1742,3,7000.0,2333.33,1154.7,1000.0,3000.0,7000,0
CustomerId_1744,1,5000.0,5000.0,,5000.0,5000.0,5000,0
CustomerId_1748,3,64000.0,21333.33,35218.37,1000.0,62000.0,64000,0
CustomerId_1749,4,950.0,237.5,962.09,-1000.0,1000.0,3050,0
CustomerId_1750,21,25100.0,1195.24,1400.69,-125.0,5000.0,25900,0
CustomerId_1752,4,950.0,237.5,962.09,-1000.0,1000.0,3050,0
CustomerId_1753,1,250000.0,250000.0,,250000.0,250000.0,250000,0
CustomerId_1754,1,500.0,500.0,,500.0,500.0,500,0
CustomerId_1755,1,5000.0,5000.0,,5000.0,5000.0,5000,0
CustomerId_1756,1,5000.0,5000.0,,5000.0,5000.0,5000,0
CustomerId_1757,4,950.0,237.5,303.11,-25.0,500.0,1050,0
CustomerId_1758,91,113704.5,1249.5,3741.24,-13000.0,22000.0,187386,0
CustomerId_1759,10,24000.0,2400.0,5896.33,-5000.0,15000.0,50000,0
CustomerId_1762,10,15153.0,1515.3,1973.89,-1000.0,5000.0,19197,0
CustomerId_1763,13,40000.0,3076.92,6143.58,-5000.0,10000.0,72000,0
CustomerId_1764,2,11000.0,5500.0,6363.96,1000.0,10000.0,11000,0
CustomerId_1767,21,294940.0,14044.76,18201.7,-2000.0,50000.0,318060,0
CustomerId_1768,68,219052.0,3221.35,6619.99,-5000.0,30000.0,266899,0
CustomerId_1769,1,10000.0,10000.0,,10000.0,10000.0,11200,0
CustomerId_1770,8,14800.0,1850.0,4356.6,-5000.0,10000.0,28000,0
CustomerId_1773,24,80206.55,3341.94,7052.1,-1000.0,24000.0,89372,0
CustomerId_1774,38,179000.0,4710.53,6405.9,-5000.0,15000.0,271000,0
CustomerId_1776,2,490.0,245.0,360.62,-10.0,500.0,510,0
CustomerId_1782,19,44908.0,2363.58,4897.81,-1000.0,20000.0,51162,0
CustomerId_1784,9,40000.0,4444.44,6463.57,-5000.0,10000.0,62000,0
CustomerId_1786,29,150000.0,5172.41,6064.76,-5000.0,10000.0,202800,0
CustomerId_1790,27,192710.0,7137.41,11411.58,-5000.0,50000.0,229720,0
CustomerId_1791,6,30000.0,5000.0,6511.53,-5000.0,10000.0,42000,0
CustomerId_1792,1,1000000.0,1000000.0,,1000000.0,1000000.0,1000000,0
CustomerId_1794,9,10000.0,1111.11,3838.76,-5000.0,10000.0,20000,0
CustomerId_1795,10,39000.0,3900.0,9122.01,-5000.0,20000.0,81000,0
CustomerId_1797,3,8000.0,2666.67,577.35,2000.0,3000.0,8000,0
CustomerId_1798,1,50000.0,50000.0,,50000.0,50000.0,50000,0
CustomerId_1800,5,15000.0,3000.0,6745.37,-5000.0,10000.0,27000,0
CustomerId_1801,18,11875.0,659.72,792.18,-1000.0,2000.0,14125,0
CustomerId_1802,3,21000.0,7000.0,5196.15,1000.0,10000.0,21000,0
CustomerId_1805,29,343644.25,11849.8,34907.86,-5000.0,190000.0,390317,0
CustomerId_1806,20,60000.0,3000.0,4313.38,-5000.0,10000.0,74000,0
CustomerId_1807,6,30000.0,5000.0,7745.97,-5000.0,10000.0,50000,0
CustomerId_1809,19,56156.42,2955.6,4067.69,-5000.0,10000.0,68836,0
CustomerId_1810,23,85000.0,3695.65,6983.32,-5000.0,10000.0,167000,0
CustomerId_1811,3,1975.0,658.33,591.78,-25.0,1000.0,2025,0
CustomerId_1812,35,403794.0,11536.97,57058.34,-60000.0,200000.0,1239912,0
CustomerId_1813,5,19280.0,3856.0,7210.28,-1000.0,16000.0,23950,0
CustomerId_1815,79,76505.0,968.42,1323.96,-250.0,5000.0,81685,0
CustomerId_1817,6,19000.0,3166.67,7626.71,-5000.0,10000.0,41000,0
CustomerId_1820,10,14800.0,1480.0,2071.39,-1000.0,5000.0,17200,0
CustomerId_1821,1,10000.0,10000.0,,10000.0,10000.0,10000,0
CustomerId_1825,19,120000.0,6315.79,8818.81,-5000.0,20000.0,171400,0
CustomerId_1827,6,19000.0,3166.67,7626.71,-5000.0,10000.0,41000,0
CustomerId_1828,5,9000.0,1800.0,7661.59,-5000.0,10000.0,31000,0
CustomerId_1830,9,2800.0,311.11,719.28,-1000.0,1000.0,5200,0
CustomerId_1831,14,296800.0,21200.0,39865.49,-5000.0,150000.0,313200,0
CustomerId_1833,10,784000.0,78400.0,93932.84,-5000.0,240000.0,816000,0
CustomerId_1835,6,19000.0,3166.67,7626.71,-5000.0,10000.0,41000,0
CustomerId_1836,1,5000.0,5000.0,,5000.0,5000.0,5000,0
CustomerId_1838,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_1839,17,26628.0,1566.35,2802.44,-500.0,10000.0,28772,0
CustomerId_1841,22,110000.0,5000.0,6218.25,-5000.0,10000.0,162000,0
CustomerId_1843,13,965.0,74.23,910.55,-1000.0,2000.0,9055,0
CustomerId_1844,10,47175.0,4717.5,5456.62,-5000.0,10500.0,57225,0
CustomerId_1845,13,28400.0,2184.62,2932.75,-1000.0,10000.0,31600,0
CustomerId_1846,16,37535.0,2345.94,10422.49,-12000.0,21000.0,118085,0
CustomerId_1848,15,77140.0,5142.67,12650.62,-1000.0,50000.0,81700,0
CustomerId_1849,29,60220.0,2076.55,2659.57,-250.0,10000.0,61780,0
CustomerId_1850,1,1509988.0,1509988.0,,1509988.0,1509988.0,1509988,1
CustomerId_1852,1,2000.0,2000.0,,2000.0,2000.0,2000,0
CustomerId_1853,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_1855,5,1950.0,390.0,900.28,-1000.0,1000.0,4050,0
CustomerId_1856,2,60600.0,30300.0,42002.14,600.0,60000.0,60600,0
CustomerId_1858,56,3696125.0,66002.23,302017.52,-5000.0,2000000.0,3708555,2
CustomerId_1859,4,-25.0,-6.25,707.22,-1000.0,500.0,2025,0
CustomerId_1860,47,279920.0,5955.74,5858.47,-5000.0,12000.0,332976,0
CustomerId_1861,5,19000.0,3800.0,6685.81,-5000.0,10000.0,31000,0
CustomerId_1862,5,2425.0,485.0,518.89,-50.0,1000.0,2575,0
CustomerId_1864,27,111600.0,4133.33,5747.17,-5000.0,10000.0,161600,0
CustomerId_1867,31,130000.0,4193.55,5869.75,-5000.0,10000.0,192000,0
CustomerId_1870,4,9800.0,2450.0,6481.51,-5000.0,10000.0,20200,0
CustomerId_1871,17,50000.0,2941.18,4019.03,-5000.0,11000.0,63000,0
CustomerId_1872,4,20000.0,5000.0,0.0,5000.0,5000.0,20000,0
CustomerId_1873,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_1874,22,92770.0,4216.82,6491.15,-5000.0,20000.0,108630,0
CustomerId_1875,97,611180.6,6300.83,8624.55,-5000.0,20000.0,896850,0
CustomerId_1876,3,11000.0,3666.67,3785.94,1000.0,8000.0,11000,0
CustomerId_1877,18,180520.0,10028.89,16634.37,-5000.0,70000.0,211490,0
CustomerId_1879,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_1881,35,229000.0,6542.86,5822.59,-5000.0,10000.0,291000,0
CustomerId_1882,4,6500.0,1625.0,2250.0,500.0,5000.0,6500,0
CustomerId_1884,1,10000.0,10000.0,,10000.0,10000.0,10000,0
CustomerId_1885,1,150000.0,150000.0,,150000.0,150000.0,150000,0
CustomerId_1886,3,7000.0,2333.33,6658.33,-2000.0,10000.0,17000,0
CustomerId_1887,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_1888,1,10000.0,10000.0,,10000.0,10000.0,10000,0
CustomerId_1889,67,338150.4,5047.02,7483.44,-5000.0,35000.0,457408,0
CustomerId_1890,9,80000.0,8888.89,10373.58,-5000.0,20000.0,102000,0
CustomerId_1891,11,2008840.0,182621.82,602758.24,-1000.0,2000000.0,2011160,1
CustomerId_1892,1,10000.0,10000.0,,10000.0,10000.0,10000,0
CustomerId_1895,13,10948.0,842.15,931.63,-100.0,2500.0,11452,0
CustomerId_1898,59,220000.0,3728.81,5536.62,-5000.0,10000.0,312400,0
CustomerId_1899,10,50000.0,5000.0,6342.1,-5000.0,10000.0,72000,0
CustomerId_1900,1,30000.0,30000.0,,30000.0,30000.0,30000,0
CustomerId_1901,17,80000.0,4705.88,6302.43,-5000.0,10000.0,122000,0
CustomerId_1903,1,10000.0,10000.0,,10000.0,10000.0,10000,0
CustomerId_1906,43,190795.0,4437.09,12593.77,-5000.0,60000.0,213355,0
CustomerId_1907,2,11000.0,5500.0,6363.96,1000.0,10000.0,11000,0
CustomerId_1908,152,128387.0,844.65,1376.93,-125.0,10000.0,132137,0
CustomerId_1911,41,5216371.0,127228.56,129111.62,-3920.0,280000.0,5379179,0
CustomerId_1913,1,500.0,500.0,,500.0,500.0,500,0
CustomerId_1914,5,10750.0,2150.0,2642.44,-200.0,5000.0,11250,0
CustomerId_1915,11,4624.0,420.36,7991.78,-10000.0,17000.0,63824,0
CustomerId_1916,16,12885.0,805.31,899.17,-1000.0,2000.0,15115,0
CustomerId_1917,7,320000.0,45714.29,62988.66,-5000.0,160000.0,330000,0
CustomerId_1918,1,500.0,500.0,,500.0,500.0,500,0
CustomerId_1919,5,19000.0,3800.0,6685.81,-5000.0,10000.0,31000,0
CustomerId_1922,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_1923,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_1925,45,58175.0,1292.78,2405.54,-1000.0,15000.0,61025,0
CustomerId_1927,4,18800.0,4700.0,6128.62,-1000.0,10000.0,21200,0
CustomerId_1928,3,900.0,300.0,606.22,-50.0,1000.0,1100,0
CustomerId_1929,259,904062.01,3490.59,7703.13,-5000.0,50000.0,977308,0
CustomerId_1930,6,19000.0,3166.67,7626.71,-5000.0,10000.0,41000,0
CustomerId_1931,10,40000.0,4000.0,6164.41,-5000.0,10000.0,62000,0
CustomerId_1932,32,29150.0,910.94,2282.57,-5000.0,11000.0,41180,0
CustomerId_1935,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_1937,67,240540.0,3590.15,6660.61,-5000.0,24000.0,342460,0
CustomerId_1938,66,73727.0,1117.08,2206.63,-2055.0,10000.0,84961,0
CustomerId_1942,7,2900.0,414.29,796.2,-1000.0,1000.0,5100,0
CustomerId_1943,52,55890.0,1074.81,3903.89,-5000.0,10000.0,147110,0
CustomerId_1944,6,68000.0,11333.33,21683.33,-11000.0,50000.0,92330,0
CustomerId_1945,4,6850.0,1712.5,2786.39,-1000.0,5000.0,9150,0
CustomerId_1946,20,80000.0,4000.0,7262.01,-5000.0,11000.0,152000,0
CustomerId_1947,28,164530.0,5876.07,18850.03,-100.0,100000.0,165470,0
CustomerId_1950,9,39000.0,4333.33,6442.05,-5000.0,10000.0,61000,0
CustomerId_1951,2,2000.0,1000.0,0.0,1000.0,1000.0,2000,0
CustomerId_1956,60,118840.0,1980.67,3301.39,-1000.0,11000.0,126560,0
CustomerId_1961,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_1963,6,14450.0,2408.33,2165.74,-50.0,5000.0,14550,0
CustomerId_1965,25,126500.0,5060.0,5732.8,-5000.0,10000.0,168520,0
CustomerId_1966,1,10000.0,10000.0,,10000.0,10000.0,10000,0
CustomerId_1967,5,8950.0,1790.0,11258.13,-11000.0,20000.0,33050,0
CustomerId_1968,8,17650.0,2206.25,5218.34,-5000.0,10000.0,29650,0
